id,address,city,country,latitude,longitude,menuPageURL,menus.amount,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax,reviews,ratings
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353713,19.95,"Hot sauce, celery, grilled chicken and bleu cheese.",Chicken Wing Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353714,15.95,"Hot sauce, celery, grilled chicken and bleu cheese.",Margherita Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353715,15.95,"Hot sauce, celery, grilled chicken and bleu cheese.",Margherita Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353716,15.95,"Hot sauce, celery, grilled chicken and bleu cheese.",Old Fashion Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353717,15.95,"Hot sauce, celery, grilled chicken and bleu cheese.",Old Fashion Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353718,12.95,"Hot sauce, celery, grilled chicken and bleu cheese.",Old Fashion Tomato Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353719,12.95,"Hot sauce, celery, grilled chicken and bleu cheese.",Old Fashion Tomato Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353720,4.25,"Hot sauce, celery, grilled chicken and bleu cheese.",Pizza Fries,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353721,7.25,"Hot sauce, celery, grilled chicken and bleu cheese.",Pizza Steak Sub,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353722,19.95,"Hot sauce, celery, grilled chicken and bleu cheese.",Rancher Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353723,19.95,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Rancher Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353724,15.95,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Sicilian Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353725,15.95,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Sicilian Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353726,19.95,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Taco Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353727,19.95,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Taco Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353728,14.95,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Trenton Tomato Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353729,14.95,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Trenton Tomato Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353730,11.95,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",White Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,Lawrence Township,US,40.24614006,-74.74381959,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353731,11.95,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",White Pizza,Nino's Trattoria & Pizzeria,8648,25,40,90,5
AVwc1bNU_7pvs4fzzdxk,44 N Brentwood,Saint Louis,US,38.649703,-90.341542,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353732,5,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Cheese Pizza,Oceano Bistro - Clayton,63105,0,30,90,5
AVwc1hsuByjofQCxiucq,2901 Watson Blvd,Endicott,US,42.11067,-76.02803,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353733,9.5,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Pizza,Brothers 2,13760,25,40,90,5
AVwc1hsuByjofQCxiucq,2901 Watson Blvd,Endicott,US,42.11067,-76.02803,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353734,9.5,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Pizza Skins,Brothers 2,13760,25,40,90,5
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,Sturbridge,US,42.12484282,-72.05860695,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353735,5.99,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Half Pizzas,Uno Pizzeria & Grill - Sturbridge,1566,25,40,90,5
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,Sturbridge,US,42.12484282,-72.05860695,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353736,5.99,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",M.y.o.p Make Your Own Pizza,Uno Pizzeria & Grill - Sturbridge,1566,25,40,90,5
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,Sturbridge,US,42.12484282,-72.05860695,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353737,5.99,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Make Your Own Pizza,Uno Pizzeria & Grill - Sturbridge,1566,25,40,90,5
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,Sturbridge,US,42.12484282,-72.05860695,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353738,2.99,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Mini Cheese and Tomato Deep Dish Pizza,Uno Pizzeria & Grill - Sturbridge,1566,25,40,90,5
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,Sturbridge,US,42.12484282,-72.05860695,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353739,2.99,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Mini Cheese or Pepperoni Thin Crust Pizza,Uno Pizzeria & Grill - Sturbridge,1566,25,40,90,5
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,Sturbridge,US,42.12484282,-72.05860695,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353740,8.99,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Pizza of The Day,Uno Pizzeria & Grill - Sturbridge,1566,25,40,90,5
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,Sturbridge,US,42.12484282,-72.05860695,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353741,2.99,"Deep dish crust filled with red bliss mashed potatoes. topped with bacon, cheddar and sour cream",Pizza Skins,Uno Pizzeria & Grill - Sturbridge,1566,25,40,90,5
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,Sturbridge,US,42.12484282,-72.05860695,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353742,2.99,"Deep dish crust filled with red bliss mashed potatoes. topped with bacon, cheddar and sour cream",Thin Crust or Deep Dish Pizza,Uno Pizzeria & Grill - Sturbridge,1566,25,40,110,5
AVwc1RaoByjofQCxirt7,401 E Whitestone Blvd,Cedar Park,US,30.52266137,-97.82690265,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353743,5.99,"Deep dish crust filled with red bliss mashed potatoes. topped with bacon, cheddar and sour cream",Cheese Pizza,Doubledave's Pizzaworks,78613,0,25,110,4
AVwc1RaoByjofQCxirt7,401 E Whitestone Blvd,Cedar Park,US,30.52266137,-97.82690265,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353744,3.99,"Deep dish crust filled with red bliss mashed potatoes. topped with bacon, cheddar and sour cream",Chocolate Chip Pizza,Doubledave's Pizzaworks,78613,0,25,110,4
AVwc1VcqIN2L1WUfpZes,2631 Mcingvale Rd,Hernando,US,34.822393,-89.973027,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353745,7,"Deep dish crust filled with red bliss mashed potatoes. topped with bacon, cheddar and sour cream",Byo Pizza,Buon Cibo,38632,0,25,110,4
AVwc1VcqIN2L1WUfpZes,2631 Mcingvale Rd,Hernando,US,34.822393,-89.973027,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353746,4.75,"Deep dish crust filled with red bliss mashed potatoes. topped with bacon, cheddar and sour cream",Cheese Pizza,Buon Cibo,38632,0,25,110,4
AVwc1VcqIN2L1WUfpZes,2631 Mcingvale Rd,Hernando,US,34.822393,-89.973027,http://www.yellowpages.com/omaha-ne/mip/franks-pizzeria-14353693/menu?lid=14353747,4.75,"Deep dish crust filled with red bliss mashed potatoes. topped with bacon, cheddar and sour cream",Pepperoni Pizza,Buon Cibo,38632,0,25,110,4
AVwc25M7IN2L1WUfpqEk,1876 Black Rock Tpke,Fairfield,US,41.18031,-73.247734,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,7.99,"Deep dish crust filled with red bliss mashed potatoes. topped with bacon, cheddar and sour cream",Cheese Pizza,Tomato & Basil,6825,0,25,110,4
AVwc25M7IN2L1WUfpqEk,1876 Black Rock Tpke,Fairfield,US,41.18031,-73.247734,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,10.99,"Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Rollatini Pizza,Tomato & Basil,6825,0,25,110,4
AVwc27HDkufWRAb5zwY7,1310 N W 23rd Ave,Gainesville,US,29.673973,-82.33917,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,4.25,"Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Pizza Sub,Blockbuster,32605,0,25,110,4
AVwc27NXIN2L1WUfpqbZ,7801 S Main St,Pine Plains,US,41.979321,-73.656571,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,4.25,"Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Pizza of The Day,Stissing House,12567,0,25,110,4
AVwc2gQxIN2L1WUfpl0w,901 Loveland Madeira Rd,Loveland,US,39.26125063,-84.2709923,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,4.25,"Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Kids Size Pizza,Larosa's Pizzeria,45140,0,25,110,4
AVwc2kmvByjofQCxi5bi,1657 Richmond Rd,Staten Island,US,40.589589,-74.101477,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,4.25,"Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Brick Oven Pizza Al Metro,Mario's - Staten Island,10304,31,50,110,4
AVwc2kmvByjofQCxi5bi,1657 Richmond Rd,Staten Island,US,40.589589,-74.101477,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,4.25,"Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Fried Pizza,Mario's - Staten Island,10304,31,50,110,4
AVwc2kmvByjofQCxi5bi,1657 Richmond Rd,Staten Island,US,40.589589,-74.101477,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,4.25,"Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Pork Tenderloin Pizzaiola,Mario's - Staten Island,10304,31,50,110,4
AVwc2m9xByjofQCxi539,8680 Pineview Ln N,Osseo,US,45.11267209,-93.44166376,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,4.25,"Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Cheese Pizza,The Lookout Catering,55369,25,40,110,4
AVwc2m9xByjofQCxi539,8680 Pineview Ln N,Osseo,US,45.11267209,-93.44166376,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,4.25,"Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Pepperoni Pizza,The Lookout Catering,55369,25,40,110,4
AVwc2pwhIN2L1WUfpnhr,14004 E Indiana Ave,Spokane,US,47.675464,-117.225497,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35anYbG7tcAY-NL5RpR-GsiwET2N4lBqbpv4MgBK9MaDas7HuKhQaqkRNswVaj-HytwGIRkrAoRLpT-iPBcdGugGNB9GQ6OK1xk8_wzhlia6Cw_ZRFIT5IK1xk8LRy7cii3qra6BXXW_IwqEZ9uTSW8v_sRti9Krv_JoMM04psttzrL_oWGwQDB5zW3shgJCk-gLjZ-TeOvd8LzhKmNnYa0ilC0C5F9jQNsTQTcGRwH9DOb4e1RR3cKVMUppMRSxL1AIHhb1vrQyMWI3N69zj0FzSGKxtLLWrKks54b-TfEA_VIJTXE17jyxGgT03xVfHgYwYa9FdjhKU0U_9vedTq1JGRm88PgXSD&placement=listing_profile&cs_user=unknown&cs_session=c6252c0965616052b9266dd006dbf6a2deae8024,10.75,"Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Eggscellent Pizza (white),Boston's Restaurant & Sports Bar,99216,0,25,110,4
AVwc2Tg1kufWRAb5zp-U,555 Soquel Ave,Santa Cruz,US,36.97572,-122.01743,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35anYbG7tcAY-NL5RpR-GsiwET2N4lBqbpv4MgBK9MaDas7HuKhQaqkRNswVaj-HytwGIRkrAoRLpT-iPBcdGugGNB9GQ6OK1xk8_wzhlia6Cw_ZRFIT5IK1xk8LRy7cii3qra6BXXW_IwqEZ9uTSW8v_sRti9Krv_JoMM04psttzrL_oWGwQDB5zW3shgJCk-gLjZ-TeOvd8LzhKmNnYa0ilC0C5F9jQNsTQTcGRwH9DOb4e1RR3cKVMUppMRSxL1AIHhb1vrQyMWI3N69zj0FzSGKxtLLWrKks54b-TfEA_VIJTXE17jyxGgT03xVfHgYwYa9FdjhKU0U_9vedTq1JGRm88PgXSD&placement=listing_profile&cs_user=unknown&cs_session=c6252c0965616052b9266dd006dbf6a2deae8024,5.99,"Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Mini Pizza,Ristorante Italiano,95062,25,40,110,4
AVwc34__kufWRAb5z7Y4,11981 S Strang Line Rd,Olathe,US,38.90896786,-94.76871014,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35anYbG7tcAY-NL5RpR-GsiwET2N4lBqbpv4MgBK9MaDas7HuKhQaqkRNswVaj-HytwGIRkrAoRLpT-iPBcdGugGNB9GQ6OK1xk8_wzhlia6Cw_ZRFIT5IK1xk8LRy7cii3qra6BXXW_IwqEZ9uTSW8v_sRti9Krv_JoMM04psttzrL_oWGwQDB5zW3shgJCk-gLjZ-TeOvd8LzhKmNnYa0ilC0C5F9jQNsTQTcGRwH9DOb4e1RR3cKVMUppMRSxL1AIHhb1vrQyMWI3N69zj0FzSGKxtLLWrKks54b-TfEA_VIJTXE17jyxGgT03xVfHgYwYa9FdjhKU0U_9vedTq1JGRm88PgXSD&placement=listing_profile&cs_user=unknown&cs_session=c6252c0965616052b9266dd006dbf6a2deae8024,8.79,"Creamy artichoke spinach sauce, featuring bacon, is topped with sliced chicken breast, fresh tomatoes, artichokes, mozzarella and cheddar cheese.",Artichoke Chicken Pizza,Zios Italian Kitchen - Olathe,66062,25,40,110,4
AVwc34__kufWRAb5z7Y4,11981 S Strang Line Rd,Olathe,US,38.90896786,-94.76871014,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35anYbG7tcAY-NL5RpR-GsiwET2N4lBqbpv4MgBK9MaDas7HuKhQaqkRNswVaj-HytwGIRkrAoRLpT-iPBcdGugGNB9GQ6OK1xk8_wzhlia6Cw_ZRFIT5IK1xk8LRy7cii3qra6BXXW_IwqEZ9uTSW8v_sRti9Krv_JoMM04psttzrL_oWGwQDB5zW3shgJCk-gLjZ-TeOvd8LzhKmNnYa0ilC0C5F9jQNsTQTcGRwH9DOb4e1RR3cKVMUppMRSxL1AIHhb1vrQyMWI3N69zj0FzSGKxtLLWrKks54b-TfEA_VIJTXE17jyxGgT03xVfHgYwYa9FdjhKU0U_9vedTq1JGRm88PgXSD&placement=listing_profile&cs_user=unknown&cs_session=c6252c0965616052b9266dd006dbf6a2deae8024,8.79,"Sweet bbq sauce topped with bbq chicken breast, bacon, red onions and mozzarella and gouda cheeses. garnished with cilantro and crispy onions.",Barbecue Chicken Pizza,Zios Italian Kitchen - Olathe,66062,25,40,110,4
AVwc34__kufWRAb5z7Y4,11981 S Strang Line Rd,Olathe,US,38.90896786,-94.76871014,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35anYbG7tcAY-NL5RpR-GsiwET2N4lBqbpv4MgBK9MaDas7HuKhQaqkRNswVaj-HytwGIRkrAoRLpT-iPBcdGugGNB9GQ6OK1xk8_wzhlia6Cw_ZRFIT5IK1xk8LRy7cii3qra6BXXW_IwqEZ9uTSW8v_sRti9Krv_JoMM04psttzrL_oWGwQDB5zW3shgJCk-gLjZ-TeOvd8LzhKmNnYa0ilC0C5F9jQNsTQTcGRwH9DOb4e1RR3cKVMUppMRSxL1AIHhb1vrQyMWI3N69zj0FzSGKxtLLWrKks54b-TfEA_VIJTXE17jyxGgT03xVfHgYwYa9FdjhKU0U_9vedTq1JGRm88PgXSD&placement=listing_profile&cs_user=unknown&cs_session=c6252c0965616052b9266dd006dbf6a2deae8024,8.99,"Alfredo sauce, sliced grilled chicken breast, bacon, fresh mushrooms, spinach and roma tomatoes. topped with mozzarella and smoked gouda cheeses.",California Pizza,Zios Italian Kitchen - Olathe,66062,25,40,110,4
AVwc34__kufWRAb5z7Y4,11981 S Strang Line Rd,Olathe,US,38.90896786,-94.76871014,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35anYbG7tcAY-NL5RpR-GsiwET2N4lBqbpv4MgBK9MaDas7HuKhQaqkRNswVaj-HytwGIRkrAoRLpT-iPBcdGugGNB9GQ6OK1xk8_wzhlia6Cw_ZRFIT5IK1xk8LRy7cii3qra6BXXW_IwqEZ9uTSW8v_sRti9Krv_JoMM04psttzrL_oWGwQDB5zW3shgJCk-gLjZ-TeOvd8LzhKmNnYa0ilC0C5F9jQNsTQTcGRwH9DOb4e1RR3cKVMUppMRSxL1AIHhb1vrQyMWI3N69zj0FzSGKxtLLWrKks54b-TfEA_VIJTXE17jyxGgT03xVfHgYwYa9FdjhKU0U_9vedTq1JGRm88PgXSD&placement=listing_profile&cs_user=unknown&cs_session=c6252c0965616052b9266dd006dbf6a2deae8024,8.79,"Homestyle tomato sauce, sliced chicken breast,   bacon and fresh roma tomatoes topped with smoked   provolone, mozzarella and cheddar cheeses.",Chicken Club Pizza,Zios Italian Kitchen - Olathe,66062,25,40,110,4
AVwc34__kufWRAb5z7Y4,11981 S Strang Line Rd,Olathe,US,38.90896786,-94.76871014,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35anYbG7tcAY-NL5RpR-GsiwET2N4lBqbpv4MgBK9MaDas7HuKhQaqkRNswVaj-HytwGIRkrAoRLpT-iPBcdGugGNB9GQ6OK1xk8_wzhlia6Cw_ZRFIT5IK1xk8LRy7cii3qra6BXXW_IwqEZ9uTSW8v_sRti9Krv_JoMM04psttzrL_oWGwQDB5zW3shgJCk-gLjZ-TeOvd8LzhKmNnYa0ilC0C5F9jQNsTQTcGRwH9DOb4e1RR3cKVMUppMRSxL1AIHhb1vrQyMWI3N69zj0FzSGKxtLLWrKks54b-TfEA_VIJTXE17jyxGgT03xVfHgYwYa9FdjhKU0U_9vedTq1JGRm88PgXSD&placement=listing_profile&cs_user=unknown&cs_session=c6252c0965616052b9266dd006dbf6a2deae8024,8.79,"Homestyle tomato sauce, sliced chicken breast,   bacon and fresh roma tomatoes topped with smoked   provolone, mozzarella and cheddar cheeses.",Margherita Pizza,Zios Italian Kitchen - Olathe,66062,25,40,110,4
AVwc34__kufWRAb5z7Y4,11981 S Strang Line Rd,Olathe,US,38.90896786,-94.76871014,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35anYbG7tcAY-NL5RpR-GsiwET2N4lBqbpv4MgBK9MaDas7HuKhQaqkRNswVaj-HytwGIRkrAoRLpT-iPBcdGugGNB9GQ6OK1xk8_wzhlia6Cw_ZRFIT5IK1xk8LRy7cii3qra6BXXW_IwqEZ9uTSW8v_sRti9Krv_JoMM04psttzrL_oWGwQDB5zW3shgJCk-gLjZ-TeOvd8LzhKmNnYa0ilC0C5F9jQNsTQTcGRwH9DOb4e1RR3cKVMUppMRSxL1AIHhb1vrQyMWI3N69zj0FzSGKxtLLWrKks54b-TfEA_VIJTXE17jyxGgT03xVfHgYwYa9FdjhKU0U_9vedTq1JGRm88PgXSD&placement=listing_profile&cs_user=unknown&cs_session=c6252c0965616052b9266dd006dbf6a2deae8024,8.79,"Homestyle tomato sauce, sliced chicken breast,   bacon and fresh roma tomatoes topped with smoked   provolone, mozzarella and cheddar cheeses.",Pepperoni Pizza,Zios Italian Kitchen - Olathe,66062,25,40,110,4
