address,city,country,latitude,longitude,name,Rating,postalCode,province,websites
6269 Pats Ranch Rd,Mira Loma,US,33.97461,-117.54489,Del Taco,3,91752,CA,http://www.deltaco.com
7501 W Lake Mead Blvd,Las Vegas,US,36.19602,-115.25733,Dairy Queen,5,89128,NV,http://www.dairyqueen.com
135 S Central Valley Hwy,Shafter,US,35.499325,-119.27023,Del Taco,2,93263-2741,CA,"http://deltaco.com,http://www.deltaco.com"
1235 Jesse Jewell Pkwy Sw,Gainesville,US,34.28726868,-83.83737168,Bojangles' Famous Chicken 'n Biscuits,1,30501,GA,
100 S E Pkwy,Azle,US,32.89140233,-97.54110669,Taco Bell,1,76020,TX,http://www.tacobell.com
6884 Jordan Rd,Ramseur,US,35.73913,-79.64961,Burger King,3,27316,NC,"http://www.bk.com,https://locations.bk.com/nc/ramseur/6884-jordan-rd.html"
5830 Brainerd Rd,Chattanooga,US,35.0113,-85.2113,Chick-fil-A,2,37411,TN,http://www.chick-fil-a.com/brainerdvillage
198 E 167th St,Bronx,US,40.83413,-73.91694,Kennedy Fried Chicken & Pizza,4,10456,NY,
12401 Jefferson Davis Hwy,Chester,US,37.3563,-77.4131,Hardee's,1,23831,VA,http://www.hardees.com
1215 Ansborough,Waterloo,US,42.49567202,-92.37656091,Burger King,4,50701,IA,"http://www.bk.com,http://bk.com"
8325 W Glendale Ave,Glendale,US,33.537045,-112.23893,McDonald's,2,85305,AZ,"http://mcdonalds.com,http://mcdonalds.com/,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
4914 W Main St,Belleville,US,38.543601,-90.028056,KFC,4,62226,IL,http://www.kfc.com
1630 Highland Ave,National City,US,32.670505,-117.095878,McDonald's,5,91950,CA,"http://mcdonalds.com,http://www.mcdonalds.com/"
13429 N Hwy 183,Austin,US,30.44733254,-97.78900623,Pei Wei,4,78750,TX,http://www.peiwei.com
4225 N Woods Trl,Hampstead,US,39.596022,-76.845667,McDonald's,5,21074,MD,http://mcdonalds.com
3449 S Kingshighway Blvd,Saint Louis,US,38.5962,-90.2712,Lee's Famous Recipe Chicken,3,63139,MO,http://www.leesfamousrecipe.com
1951 SE 82nd Ave,Portland,US,45.50881,-122.57924,Mocha Express,3,97216,OR,http://www.factbook.com/METanning
34850 N North Valley Pkwy,Phoenix,US,33.80053,-112.130035,In-N-Out Burger,2,85086,AZ,http://www.in-n-out.com
801 Gravenstein Ave,Sebastopol,US,38.394035,-122.818689,McDonald's,5,95472,CA,"http://mcdonalds.com/,http://mcdonalds.com"
3602 Charles Blvd,Greenville,US,35.5685,-77.3519,Burger King,3,27858,NC,http://www.bk.com
4150 N Wickham Rd,Melbourne,US,28.174578,-80.672496,Wendy's,4,32935,FL,http://www.wendys.com
7049 W Highway 98,Panama City,US,30.15741169,-85.73081374,Taco Bell,2,32408,FL,
602 Oak St,Kenova,US,38.397466,-82.565538,McDonald's,2,25530,WV,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4Nz_iPS8bmZ0oYC2AcvJ8LRcAljkgndW1JzadfQqT2xgvQsqAOe25ximCUqCpx3gJrVsF-WcZAHrlrZtNtGuDa1ChVO0wECSrjHDKQJsvQjl13EX2kTj_sFyOVUgrubGSV1cOTIOZBO-Kpob0QabcPX8QUGYI0FJDqxzN1LNaHKIVvcsD6QuObryGIoVTpc7bB-fVQeepb46fOn3Z1d-oJTdHDG_-m3Dgh0zH8SrzOmFQIjfrhzmBa5Z_3X2NixqoSupk8speeR1_GyGGbiZZc-YNctDqdjAEUURecuqIAbiA9ZGqO19Om6GQPB5PHrAAeclxie__cV8Ft2SQz65oj6ks-C0ZQINg3Esx39Alqnc&placement=listing_profile.c&cs_user=unknown&cs_session=a1404c09291da68eadfea9c7f757ab3fd6d2eb71"
262 Washington St,Boston,US,42.35791,-71.05787,Subway,3,2108,MA,"http://www.subway.com,http://subway.com/,http://subway.com"
1665 S Pleasant Valley Rd,Winchester,US,39.16667668,-78.16484076,Taco Bell/Pizza Hut Express,5,22601,VA,http://www.tacobell.com
112 E Mills Ave,El Paso,US,31.759178,-106.48844,Arby's,4,79901,TX,"http://www.arbys.com,http://arbys.com"
5426 James Madison Pkwy,King George,US,38.33889,-77.078805,Arby's,5,22485,VA,"http://www.arbys.com,https://locations.arbys.com/us/va/king-george/5426-james-madison-pkwy.html,http://locations.arbys.com/us/va/king-george/5426-james-madison-pkwy.html"
1620 Stringtown Rd,Grove City,US,39.878765,-83.046326,White Castle,5,43123,OH,http://www.whitecastle.com
6033 Hwy 54 & Kk West,Osage Beach,US,38.127057,-92.665863,Mcdonald's,4,65065,MO,http://t.co/939uFcNWSU
930 Lancaster Ave,Reading,US,40.314814,-75.942356,Wendy's,4,19607,PA,"http://www.wendys.com,http://wendys.com"
2401 Van Brunt Blvd,Kansas City,US,39.0812,-94.5208,Church's Chicken,1,64127,MO,http://www.churchs.com
3247 Battlefield Rd,Springfield,US,37.15818,-93.2291,Steak 'n Shake,1,65804,MO,http://www.steaknshake.com/locations/24381-steak-n-shake-battlefield-road-springfield
1317 N Eaton St,Albion,US,42.257926,-84.756812,KFC,2,49224,MI,"http://www.kfc.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJmrEYcQbeDPLI6ikQokT56UTGswL0LSswb90s7rNd9ypap2_LyOBVy0tEchHGLuLSMmlaOYJX1SV-W6bO64LwFkFHLgOFr1VjjKze5ZIy_TDb8QBr0F-uMqNth8bOG5fqg6_EirHsOBPGtte27-7xtCln3ptA65U5UKpzuuY3mAbXuyTYDvdCTIiKYcIRGFO4_qk9bzbId-7f6_PSbn2UnNGY9RNuDrvy51Y98M-OrEgPKwlS4fm39SqD1oAO85mbfBoj4NoULfCmNdWANbhN2UtiVX_hBxHZ3s9oNXggbK9q3N_9NJd-tBlZFMvodYWrOkogqnqOLa5ExxpmmGsB_A&placement=listing_profile&cs_user=unknown&cs_session=ff28774405b3d9dfda08983fe99693c04b8e9749"
2231 W Ledbetter Dr,Dallas,US,32.6913,-96.85496,Little Caesars Pizza,4,75224,TX,http://www.littlecaesars.com/
2804 Commerce Dr,Coralville,US,41.695758,-91.611243,Wendy's,5,52241,IA,"http://www.wendys.com,http://wendys.com"
1299 National Hwy,Cumberland,US,39.637928,-78.832937,Burger King,3,21502,MD,"http://www.bk.com,https://locations.bk.com/md/cumberland/1299-national-hwy.html,http://bk.com"
4142 Ringgold Rd,Chattanooga,US,34.997522,-85.245013,Wendy's,2,37412,TN,
2421 S Stoughton Rd,Madison,US,43.06282074,-89.30837497,Wendy's,2,53716,WI,http://www.wendys.com
4810 Spring Grove Ave,Cincinnati,US,39.166594,-84.513027,Rally's Hamburgers,3,45232,OH,"https://locations.rallys.com/oh/cincinnati/4810-spring-grove-avenue,http://rallys.com,http://www.checkers.com"
102 United Dr,Versailles,US,38.05348,-84.71649,McDonald's,3,40383,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
4440 Kukui Grv,Lihue,US,21.97223878,-159.3789154,Burger King,1,96766,HI,
402 N Central Expy,Mckinney,US,33.200913,-96.638266,McDonald's,4,75070,TX,http://mcdonalds.com
1075 Mono Way,Sonora,US,37.975507,-120.367944,Carl's Jr.,5,95370,CA,"http://www.carlsjr.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJPfW2Rd16RBtow2kmf1DAzc1lG9_sY_6B8pUHrVhRSx9wXSP9uywq6xt7Rssf3YPCNr4yFERwI3dITFy6Teo58CxjVxOJ5voirhot_TgXPdbhvxigwHjRee0ia3YZpNvRLRocsueLfji3Tuj0t9Dvnd11CUH2UhJ5-UOf_1ZTQUsleOJe5qMgUXD1JfL5hT5gCkUD6MLsIrTg1Kjis1RsMksOp5MG9ATKpEtjZJgw6cVZGGxAxiN-8jNQKXSmkwMQZNKO2aeeC1aZghOGBoTnpdgk4TVYjOx_SnYgh2sNLGsKMCNXeiNiRhqLRNw6hsZPCgv5u1njTkZGq2SP3bGeMnFVQrdoDWmw&placement=listing_profile&cs_user=unknown&cs_session=67b8c9bee28e7ac3a7866143fede548d08be2f90"
1300 N Lewis Ave,Waukegan,US,42.37776196,-87.85587468,Popeye's Chicken & Biscuits,2,60085,IL,
49 W 14th St,New York,US,40.73700434,-73.99596436,Popeye's,2,10011,NY,http://popeyes.com
312 Old Goff Mountain Rd,Charleston,US,38.414045,-81.79475,Wendy's,3,25313,WV,"https://locations.wendys.com/cross-lanes-wv-1137,http://www.wendys.com,http://wendys.com"
809 Airport Blvd,Morrisville,US,35.85625,-78.8248,Taco Bell,5,27560,NC,"http://www.tacobell.com,https://locations.tacobell.com/nc/morrisville/809-airport-blvd-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=022040andutm_content=website,https://locations.tacobell.com/nc/morrisville/809-airport-blvd-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=022040&utm_content=website,http://tacobell.com"
1100 N 3rd St,Lawrence,US,38.99078,-95.23258,Burger King,1,66044,KS,"http://www.bk.com,https://locations.bk.com/ks/lawrence/1100-north-3rd-st.html"
1516 E Lamar Alexander Pkwy,Maryville,US,35.755183,-83.951204,Hardee's,1,37804,TN,"http://www.hardees.com,http://hardees.com"
15389 W Cactus Rd,Surprise,US,33.594734,-112.391136,Wendy's,3,85379,AZ,"http://www.wendys.com,http://www.wendys.com/"
1801 Autumn Grove Ct,Salisbury,US,38.36622,-75.54153,Subway,5,21804,MD,"http://www.subway.com,http://subway.com"
4215 Nicholson Dr,Baton Rouge,US,30.39889,-91.17899,McDonald's,4,70808,LA,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
100 198 S Walcott St,Jefferson,US,32.7606082,-94.355367,Mcdonalds,5,75657,TX,http://mcdonalds.com
3400 W Broadway Blvd,Sedalia,US,38.71085625,-93.27029242,Goodcents Deli Fresh Subs,2,65301,MO,http://goodcentssubs.com
30711 Southfield Rd,Southfield,US,42.515212,-83.223214,Burger King,4,48076,MI,"http://www.bk.com,http://bk.com"
1906 Emmorton Rd,Bel Air,US,39.50273,-76.32776,McDonald's,5,21015,MD,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
1152 N Buckner Blvd,Dallas,US,32.834663,-96.70214,Schlotzsky's,5,75218,TX,http://schlotzskys.com
204 Highway 28 Byp,Anderson,US,34.4942,-82.6402,Ryan's,1,29624,SC,http://locations.buffet.com/SC/ANDERSON/2103/
1650 Limekiln Pike,Dresher,US,40.14538,-75.16745,McDonald's,1,19025,PA,"http://mcdonalds.com,http://www.mcdonalds.com"
1522 Johnston St,Lafayette,US,30.21417,-92.02268,McDonald's,1,70503,LA,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,http://www.mcdonalds.com"
4615 Perkins Rd,Baton Rouge,US,30.41642,-91.14201,McDonald's,4,70808,LA,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
10042 Sliding Hill Rd,Ashland,US,37.683498,-77.452778,McDonald's,2,23005,VA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5713 Church Ave,Brooklyn,US,40.65261,-73.92355,McDonald's,1,11203,NY,"http://mcdonalds.com,http://mcdonalds.com/"
600 W Highway 77,Newbern,US,36.12208,-89.27628,McDonald's,3,38059,TN,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
750 N van Dyke Rd,Almont,US,42.92694,-83.04661,Charlie Browns,1,48003-8500,MI,
1100 Ne Green Oaks Blvd,Arlington,US,32.78345014,-97.09251165,SONIC Drive In,5,76006,TX,"https://locations.sonicdrivein.com/tx/arlington/1100-ne-green-oaks-blvd.html,http://sonicdrivein.com"
1950 Douglas Rd,Montgomery,US,41.71974,-88.319428,Taco Bell,4,60538,IL,"http://www.tacobell.com,https://locations.tacobell.com/il/montgomery/1950-douglas-road.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=026738andutm_content=website"
1275 Center Dr,Dupont,US,47.0934,-122.6443,Jack in the Box,2,98327,WA,"http://www.jackinthebox.com,https://www.jackinthebox.com/locations/8370"
7300 S Choctaw Rd,Choctaw,US,35.393606,-97.263664,Subway,4,73020,OK,http://subway.com
1854 N Milpitas Blvd,Milpitas,US,37.457389,-121.910985,McDonald's,1,95035,CA,"http://mcdonalds.com,http://mcdonalds.com/,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9320 Steele Creek Rd,Charlotte,US,35.16361,-80.96889,McDonald's,2,28273,NC,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
7545 S W Oleson Rd,Portland,US,45.46537,-122.75403,Taco Bell,1,97223,OR,http://tacobell.com
Commerce Blvd,Hope,US,33.680375,-93.60558,Mcdonald's,2,71801,AR,http://mcdonalds.com
15713 McMullen Hwy SW,Cumberland,US,39.5792,-78.848,McDonald's,5,21502,MD,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJDlXqSPIDii1YicHN1_QFO8oSlx4EJ_QIgmHLv10XTRH2c-H8uxqLBgCe4hhU2wdaJy-TksLYiJEiu6JjbuFw0VvpGTGcXlA7_RsPB9Jc-WgWRB9frQyAIcoQdpdpLU-QPZBH62IUYn1fFZ7ZPjETkix0oSOT78j-frfLFm0DcrRaavuuQNd_SZcEwpFqCQJEUn4fa3J4XKCrYPfYW2AUEPM_Xj0fyxyO4-XExWIYOdQ_vMVbhPaXY7DDRLre2usMF5pl24VxUk9-sgJUK0eWiW3d3dfQNg2j45V3Cn435DsEdjVPaygeULnEneeKVPxfgiO9kpXOyFLXK5ly0nkI4QD11uJnXZrz&placement=listing_profile&cs_user=unknown&cs_session=e8ad5fada685dfa88d7aa2a9228d6dcff5f8a32a"
3110 S Parker Rd,Aurora,US,39.65996,-104.853254,Wendy's,4,80014,CO,"http://www.wendys.com,http://wendys.com"
435 S River Rd,Des Plaines,US,42.04565627,-87.88508508,Popeyes Louisiana Kitchen,3,60016,IL,"http://www.whitecastle.com,http://www.popeyes.com"
409 S Air Depot Blvd,Oklahoma City,US,35.46028,-97.40622,Wendy's,4,73110,OK,"https://locations.wendys.com/midwest-city-ok-32,http://www.wendys.com"
1515 N Mckinley Ave,Muncie,US,40.20679541,-85.40910959,Ball State Lafollette Dining,1,47306,IN,http://cms.bsu.edu/CampusLife/Dining.aspx
1720 Ross St,Amarillo,US,35.19325,-101.81796,McDonald's,4,79102,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2129 E 9400 S,Sandy,US,40.580444,-111.82988,Domino's Pizza,5,84093,UT,"http://www.dominos.com,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,https://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps#/menu/category/all"
740 E Little Creek Rd,Norfolk,US,36.91612,-76.25202,Burger King,4,23518,VA,"http://www.bk.com,https://locations.bk.com/va/norfolk/740-e-little-creek-rd.html"
27875 Gratiot Ave,Roseville,US,42.50116468,-82.93463466,Tubby's Grilled Submarines,1,48066,MI,http://t.co/pxW1dzAMAI
3951 W Ashley Cir,Charleston,US,32.82208,-80.08125,McDonald's,5,29414,SC,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
6400 Ridge Rd,Sykesville,US,39.397767,-76.932307,Wendy's,4,21784,MD,"https://locations.wendys.com/eldersburg-md,http://www.wendys.com"
1554 W Main St,Centre,US,34.156767,-85.698901,Burger King,1,35960,AL,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJmoCxUR1noO2jYNtlLpwEes_gtdZ7wXiHF5SvW2ECg_-5A_SYLr3S7JsDtfr85eziOKbpkpYWfmFqoH8mPwjLpedmrvRkAKORELlgwWyQL9d9xpZCn4E-R0HiOQt_1jKlrjpDjMQ6p-jqW_xeSj7tEdxSlyyvOXlfDSiGQwc-0bBdfeclfNEZNSVJjKYRDWcfrCPELzpz2nQ0ZKGOu2UvziKCoz5nvJZfRS1icYd-caQdJMuZ0L_jLb9uHwyHjQwDyhUVHma7fh3uI3Ya-aQahRZTjmsVieo0PTWnyyK4lNgsMEr3fVn1OrNQV8HejvEkTXv6Hnk2MSGPlpKFPV6Hgg&placement=listing_profile&cs_user=unknown&cs_session=ddccdf74c618d0a392ebc9d14a2619189dfd73b6
3757 S Gilbert Rd,Gilbert,US,33.28187,-111.78876,Subway,2,85297,AZ,"http://subway.com/,http://www.subway.com,http://subway.com"
1101 Dairy Ashford Rd,Houston,US,29.780067,-95.606804,Sonic Drive-In,1,77079,TX,"http://www.sonicdrivein.com/,http://sonicdrivein.com"
8655 Cypress Waters Blvd,Irving,US,32.92480243,-96.99248672,Jack in the Box,4,75063,TX,"http://www.jackinthebox.com,https://www.jackinthebox.com/locations/4711"
2 Sugar Creek Ctr,Bella Vista,US,36.44048,-94.23763,SONIC Drive In,3,72714,AR,"https://locations.sonicdrivein.com/ar/bella-vista/-2-sugar-creek-center.html,http://sonicdrivein.com"
1740 W Neely Ave,Muncie,US,40.2056073,-85.40672779,Quizno's +,4,47306,IN,http://cms.bsu.edu/CampusLife/Dining.aspx
5911 S Braeswood Blvd,Houston,US,29.67747,-95.49409,McDonald's,1,77096,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com/"
5517 NE Gher Rd,Vancouver,US,45.66291,-122.55922,McDonald's,4,98662,WA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1290 N Green St,Brownsburg,US,39.852993,-86.39437,Hardee's,1,46112,IN,http://www.hardees.com
1130 S Main St,Sikeston,US,36.863683,-89.58196701,Long John Silvers / A&W,4,63801,MO,http://www.ljsilvers.com
207 N Wahsatch Ave,Colorado Springs,US,38.83689523,-104.8172963,Mcdonalds,2,80903,Co Spgs,http://mcdonalds.com
108 Jabez St,Newark,US,40.72088,-74.15147,Comilao Lanches Bakery,4,7105,NJ,http://www.comilao.com
1921 Boiling Springs Rd,Boiling Springs,US,35.018088,-81.961894,Waffle House,5,29316,SC,https://locations.wafflehouse.com/sc-boiling-springs-1263
370 US Highway 62 W,Princeton,US,37.111751,-87.902473,Hardee's,5,42445,KY,"http://www.hardees.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ6a3r2u0OMOP19TRKO56eRjHVydeBNMlYAftmWKTejZowoskH92_plxMpNlUK7OcDzYDaMDuTHPB-RzG7U8rYR-Kqc9TUyzwFqD8dmdQGeJ80jOaWkgugGSBjQkgwGz7KiseF0y-jqMgay34Q1O4Nya5vjuGhuNxVb5c7DQUfY80EGM2cqUovWzKRbIxOvASifqZqHCKsbWhWFcUVFlYdobgnydUUztx-fKOS8KoHJ6RATYJ9Jx05HDzgolFK2ADOhFHDpYy7KBB0ZL9Vxc7ZzGlRVAAeUsRP2fBfEwI0U5vjeNF2z2QzJrl08AJJbZ1yWziuMVg4SHldZ-yOy3WwQn_6117e_LZi&placement=listing_profile&cs_user=unknown&cs_session=f88384f314985c906f7002ace0bc02bf7b4002e1"
7101 S May Ave,Oklahoma City,US,35.39472,-97.566,Taco Bell,4,73159,OK,"https://locations.tacobell.com/ok/oklahoma-city/7101-s-may.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030378andutm_content=website,http://www.tacobell.com,http://tacobell.com"
10450 Huffmeister Rd,Houston,US,29.924899,-95.628011,Jack in the Box,4,77065,TX,"http://www.jackinthebox.com,https://www.jackinthebox.com/locations/3960"
148 2nd St NE,Valley City,US,46.924262,-98.002264,Taco John's,4,58072,ND,"https://www.tacojohns.com,http://locations.tacojohns.com/nd/valley-city/148-2nd-street-ne.html"
2610 N Broadway St,Pittsburg,US,37.4314,-94.7049,Wendy's,4,66762,KS,"http://www.wendys.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ9Obm2-kGdXd6EFdsPPgp2DgQy2IXYpgjM6oS-N9LbGiiKLoSMkG7pks187GTB2THtT4J8ODuAe2kPZRabILl2HWMQ735drBlOpr8jgMxduEmCOUB184d_1GzRe3F6jk3DHWA8w6N_XddrPmPkMtp22dx-qgB-5_SY5ZT-8Y28w97O1Mq844tNSCLD4onqbwFRSeH0DOivk6uRjAfxRfoBFBbae2jzcoKgBV-9cE7hFAxVJ7i5BYfgWBVWhGClkSzhj1n95VL_bVQSc0yBFuk3k3kYjnSjFuWrDAFhhoYMfCiu18Jv-NSOrYEZb2ebDwlRXCDFx3ikmQRqxdYWoyZQUi60M5Ut3td&placement=listing_profile&cs_user=unknown&cs_session=3a0802cead66798369b7824a2e540835fb7fe40e"
1125 S Dobson Rd,Mesa,US,33.394281,-111.874144,Taco Bell,3,85202,AZ,"https://locations.tacobell.com/az/mesa/1125-s-dobson-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029492andutm_content=website,http://www.tacobell.com,http://tacobell.com/,https://locations.tacobell.com/az/mesa/1125-s-dobson-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=029492&utm_content=website,http://tacobell.com"
1503 Sheepshead Bay Rd,Brooklyn,US,40.587419,-73.954224,SUBWAY,2,11235,NY,http://subway.com
167 New Britain Ave,Plainville,US,41.67809,-72.84572,Taco Bell,5,6062,CT,http://www.tacobell.com
1253 Hampton Ave,Saint Louis,US,38.62726,-90.2875,Steak 'n Shake,5,63139,MO,http://www.steaknshake.com/locations/24385-steak-n-shake-hampton-avenue-st-louis
2608 Erwin Rd,Durham,US,36.008556,-78.94493,Firehouse Subs,3,27705,NC,http://firehousesubs.com
1300 Bridge St,Yuba City,US,39.131924,-121.63508,Carl's Jr.,4,95993,CA,http://www.carlsjr.com
493 Humphreys St,Nashville,US,36.142,-86.7715,Gabby's Burgers & Fries,4,37203,TN,"http://www.gabbysburgersandfries.com,http://gabbysburgersandfries.com/"
1301 S Washington St,Grand Forks,US,47.9088,-97.04436,Taco Bell,1,58201,ND,"http://www.tacobell.com,https://locations.tacobell.com/nd/grand-forks/1301-s-washington-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004005andutm_content=website,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttSlWcNhT7MxsIInoJF-4OtDFrl5HpuBl6U9DV5eFYv-tDyuEFe8_NNKXlJtbJTuFjplVku4hrTmo4dwFWRswxZgKq5u1dEYv6AbUHmzPoxVNFB9KJ7VXI8An_YgLHW-waFbrJO5ibutgYOFhJnmfPedSEU_Tajf2ZExZynPVfwbqUaZa9zRSS039Ce46GIRP2yh93v6cyNtifDp_qWuT04h4-KCl8rOSlabHOg03JmcoN1pikDOojnu0W9DGKoj5VaUq2gLWRamNLv3S9Aop4Rx6p9cQuWEVa-kwpvHQlXVY2mLPyXPAc2Hwyt94dYRtYjgFwKt_kVD4oKyc2HXqT49quPSrz14wE&placement=listing_profile.b&cs_user=unknown&cs_session=10bb8fca5e66077d5b695968d7aaee0490f78cca"
831 S Business Highway 13,Lexington,US,39.16791,-93.87849,Subway,3,64067,MO,http://www.subway.com
1945 Pipestone Rd,Benton Harbor,US,42.083122,-86.418811,Burger King,3,49022,MI,http://bk.com
718 Minnesota Ave,Kansas City,US,39.115555,-94.627596,Subway,2,66101,KS,http://www.subway.com
3250 N Durango Dr,Las Vegas,US,36.220029,-115.27867,Jack in the Box,2,89129,NV,http://www.jackinthebox.com
200 Floyd Thompson Blvd,Hampton,US,37.08697,-76.39579,Sonic Drive-In,2,23666,VA,https://locations.sonicdrivein.com/va/hampton/200-floyd-thompson-road.html
94-535 Kupuohi St,Waipahu,US,21.398203,-158.01242,Loco Moco Drive-Inn,1,96797,HI,http://www.locomocodriveinn.com
1910 W 6th Ave,Eugene,US,44.05282,-123.12167,McDonald's,3,97402,OR,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1436 Oak Harbor Rd,Fremont,US,41.365293,-83.135077,Wendy's,5,43420,OH,http://wendys.com
3974 S Figueroa St,Los Angeles,US,34.01145,-118.28264,Subway,4,90037,CA,http://subway.com/
5120 W Capitol Dr,Milwaukee,US,43.09035,-87.97772,Burger King,1,53216,WI,"http://www.bk.com,https://locations.bk.com/wi/milwaukee/5120-west-capitol-dr.html"
